0,1,2
V_max=,m/s,1.6794964272156485
"m_dot_avg =,","kg/s,",0.033500204
"m_dot_max =,","kg/s,",0.3133296587857143
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9939184813366387
V_max=,m/s,1.8338915314000528
"m_dot_avg =,","kg/s,",0.035330084
"m_dot_max =,","kg/s,",0.27265585305511814
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9629782302119987
V_max=,m/s,1.599994661519707
"m_dot_avg =,","kg/s,",0.033668314
"m_dot_max =,","kg/s,",0.261624079518797
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9846776012999955
V_max=,m/s,1.4908276296506786
"m_dot_avg =,","kg/s,",0.033450189
"m_dot_max =,","kg/s,",0.29890442946902657
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9681808551902944
V_max=,m/s,1.5254508792603785
"m_dot_avg =,","kg/s,",0.033066054
"m_dot_max =,","kg/s,",0.27475349052
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9624098102880934
V_max=,m/s,1.4971013131415183
"m_dot_avg =,","kg/s,",0.039197581
"m_dot_max =,","kg/s,",0.27241905374796743
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.985059175669512
V_max=,m/s,1.4847600240053958
"m_dot_avg =,","kg/s,",0.037086309
"m_dot_max =,","kg/s,",0.29782577938392857
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9735024522262928
V_max=,m/s,1.503273257040948
"m_dot_avg =,","kg/s,",0.037745505
"m_dot_max =,","kg/s,",0.2804481251056911
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9743605687177803
V_max=,m/s,1.5974818095944705
"m_dot_avg =,","kg/s,",0.038408283
"m_dot_max =,","kg/s,",0.2702338375234375
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.943041052980634
V_max=,m/s,1.2972062332699426
"m_dot_avg =,","kg/s,",0.037772955
"m_dot_max =,","kg/s,",0.2774444291612903
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9468793747654211
V_max=,m/s,1.5354964241218871
"m_dot_avg =,","kg/s,",0.038863714
"m_dot_max =,","kg/s,",0.24331048441958045
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9366727671682199
V_max=,m/s,1.4425923145216757
"m_dot_avg =,","kg/s,",0.038451286
"m_dot_max =,","kg/s,",0.24972338702097904
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9543425753415513
V_max=,m/s,1.678904498132248
"m_dot_avg =,","kg/s,",0.036713211
"m_dot_max =,","kg/s,",0.25404106811851845
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9565681149473773
V_max=,m/s,1.5602735128224443
"m_dot_avg =,","kg/s,",0.038262364
"m_dot_max =,","kg/s,",0.2527378375289855
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9398778151417159
V_max=,m/s,1.5632940242365516
"m_dot_avg =,","kg/s,",0.056518209
"m_dot_max =,","kg/s,",0.25057927733093527
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9425389815724772
V_max=,m/s,1.4702508731149573
"m_dot_avg =,","kg/s,",0.038499086
"m_dot_max =,","kg/s,",0.2519551380962963
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9370658209089923
V_max=,m/s,1.3489104616255285
"m_dot_avg =,","kg/s,",0.038585502
"m_dot_max =,","kg/s,",0.2508328642413793
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9364378317582289
V_max=,m/s,1.634458571235489
"m_dot_avg =,","kg/s,",0.057845439
"m_dot_max =,","kg/s,",0.24219269873239438
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9446848528868039
V_max=,m/s,1.5825515187552788
"m_dot_avg =,","kg/s,",0.039545874
"m_dot_max =,","kg/s,",0.2670222046615384
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9564951299027786
V_max=,m/s,1.764839295140484
"m_dot_avg =,","kg/s,",0.034923508
"m_dot_max =,","kg/s,",0.25552569589781027
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9447385217222138
V_max=,m/s,1.596668147845162
"m_dot_avg =,","kg/s,",0.037947531
"m_dot_max =,","kg/s,",0.2527819407021276
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9436985088870875
V_max=,m/s,1.515585717864868
"m_dot_avg =,","kg/s,",0.038790646
"m_dot_max =,","kg/s,",0.25342750391970803
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9532131711884091
V_max=,m/s,1.7768462854753209
"m_dot_avg =,","kg/s,",0.034408757
"m_dot_max =,","kg/s,",0.24652623177304966
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9640107991119691
V_max=,m/s,1.5633840525567084
"m_dot_avg =,","kg/s,",0.035030879
"m_dot_max =,","kg/s,",0.24829721385915499
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9436600862551187
V_max=,m/s,1.449009734053129
"m_dot_avg =,","kg/s,",0.040077336
"m_dot_max =,","kg/s,",0.25709140556060606
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9424556829658594
V_max=,m/s,1.7016642569045763
"m_dot_avg =,","kg/s,",0.039085937
"m_dot_max =,","kg/s,",0.22839522540131582
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9554859191352165
V_max=,m/s,1.8247378676081025
"m_dot_avg =,","kg/s,",0.03419441
"m_dot_max =,","kg/s,",0.2489807019788733
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9755411931882599
V_max=,m/s,1.7422489958133134
"m_dot_avg =,","kg/s,",0.080961477
"m_dot_max =,","kg/s,",0.28684855266386555
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9586428718612465
V_max=,m/s,1.5863987286427945
"m_dot_avg =,","kg/s,",0.039826804
"m_dot_max =,","kg/s,",0.25358152205263157
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9492967386308051
V_max=,m/s,1.4941457872448325
"m_dot_avg =,","kg/s,",0.052488586
"m_dot_max =,","kg/s,",0.261405018522388
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9293682751324241
V_max=,m/s,1.4930996113712374
"m_dot_avg =,","kg/s,",0.039248908
"m_dot_max =,","kg/s,",0.2585829794552239
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9373954200367698
V_max=,m/s,1.2874790891943022
"m_dot_avg =,","kg/s,",0.040531526
"m_dot_max =,","kg/s,",0.252727163375
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9551539771045943
V_max=,m/s,1.5979197985203943
"m_dot_avg =,","kg/s,",0.03350248
"m_dot_max =,","kg/s,",0.23351809948684207
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9515951225327597
V_max=,m/s,1.5324057289575315
"m_dot_avg =,","kg/s,",0.033924008
"m_dot_max =,","kg/s,",0.258543843810606
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9444059735162474
V_max=,m/s,1.6815358776020544
"m_dot_avg =,","kg/s,",0.038592472
"m_dot_max =,","kg/s,",0.24983853315107915
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9538429129578806
V_max=,m/s,1.72687827588299
"m_dot_avg =,","kg/s,",0.039334279
"m_dot_max =,","kg/s,",0.24252979987499998
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.942957484102046
V_max=,m/s,1.460313150020452
"m_dot_avg =,","kg/s,",0.038512395
"m_dot_max =,","kg/s,",0.27494729928
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9484245521489638
V_max=,m/s,1.596267348851101
"m_dot_avg =,","kg/s,",0.033572734
"m_dot_max =,","kg/s,",0.23923098560958905
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9355438977200947
V_max=,m/s,1.543253246134631
"m_dot_avg =,","kg/s,",0.057738896
"m_dot_max =,","kg/s,",0.24191690300704224
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9549805599581664
V_max=,m/s,1.634753771355231
"m_dot_avg =,","kg/s,",0.035104797
"m_dot_max =,","kg/s,",0.2540722527810219
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9349376429754025
V_max=,m/s,1.5137708737336728
"m_dot_avg =,","kg/s,",0.033756878
"m_dot_max =,","kg/s,",0.24178790151677854
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9300304515213768
V_max=,m/s,1.483076125592665
"m_dot_avg =,","kg/s,",0.039161519
"m_dot_max =,","kg/s,",0.2374234673877551
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
