0,1,2
V_max=,m/s,2.1372406507691912
"m_dot_avg =,","kg/s,",0.019963398
"m_dot_max =,","kg/s,",0.24816702944654087
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.2500645425835597
V_max=,m/s,5.75376709844652
"m_dot_avg =,","kg/s,",0.026885236
"m_dot_max =,","kg/s,",0.17191008782681563
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6580990113785691
V_max=,m/s,1.815623035861501
"m_dot_avg =,","kg/s,",0.020475645
"m_dot_max =,","kg/s,",0.3239875460661157
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.884609965544737
V_max=,m/s,3.1511657929127215
"m_dot_avg =,","kg/s,",0.019730789
"m_dot_max =,","kg/s,",0.2286519824117647
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3729493341811239
V_max=,m/s,7.159288653552504
"m_dot_avg =,","kg/s,",0.021513542
"m_dot_max =,","kg/s,",0.1596278611888889
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7164504693216416
V_max=,m/s,2.5511016719811472
"m_dot_avg =,","kg/s,",0.021537391
"m_dot_max =,","kg/s,",0.3085180631640625
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8386774420724505
V_max=,m/s,3.1443806150159084
"m_dot_avg =,","kg/s,",0.019548371
"m_dot_max =,","kg/s,",0.24797894936585368
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.4116758865566894
V_max=,m/s,7.41089006171705
"m_dot_avg =,","kg/s,",0.01531701
"m_dot_max =,","kg/s,",0.16389105599444445
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6464723044285863
V_max=,m/s,1.5888094848734446
"m_dot_avg =,","kg/s,",0.016733783
"m_dot_max =,","kg/s,",0.2948616672558139
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8873017974261593
V_max=,m/s,3.0556299461506247
"m_dot_avg =,","kg/s,",0.015040303
"m_dot_max =,","kg/s,",0.24349476592546584
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.318569988574747
V_max=,m/s,5.72700216631318
"m_dot_avg =,","kg/s,",0.028595285
"m_dot_max =,","kg/s,",0.16610781872375693
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6635181328045188
V_max=,m/s,2.0241062575250086
"m_dot_avg =,","kg/s,",0.019325714
"m_dot_max =,","kg/s,",0.2992188538538461
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9074549452425094
V_max=,m/s,4.989611445463113
"m_dot_avg =,","kg/s,",0.008929298
"m_dot_max =,","kg/s,",0.24084626920185184
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3487769808260626
V_max=,m/s,5.279259222630111
"m_dot_avg =,","kg/s,",0.02310978
"m_dot_max =,","kg/s,",0.16583240367777777
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6525707765643471
V_max=,m/s,2.14360043946733
"m_dot_avg =,","kg/s,",0.019615823
"m_dot_max =,","kg/s,",0.3046341120234375
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8694132647308038
V_max=,m/s,2.2346808641118727
"m_dot_avg =,","kg/s,",0.01911027
"m_dot_max =,","kg/s,",0.23284354670059876
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.303594234901633
V_max=,m/s,7.088265683242968
"m_dot_avg =,","kg/s,",0.019406578
"m_dot_max =,","kg/s,",0.1713800003463687
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6547677327608143
V_max=,m/s,1.9335848395166877
"m_dot_avg =,","kg/s,",0.019528706
"m_dot_max =,","kg/s,",0.3066260633015873
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8607402273098961
V_max=,m/s,2.1201539803156035
"m_dot_avg =,","kg/s,",0.020728706
"m_dot_max =,","kg/s,",0.23947256787272728
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.2998138736611533
V_max=,m/s,6.90319748220721
"m_dot_avg =,","kg/s,",0.0012837253
"m_dot_max =,","kg/s,",0.1655638361738889
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7150216318977283
V_max=,m/s,2.7488855014183167
"m_dot_avg =,","kg/s,",0.019047762
"m_dot_max =,","kg/s,",0.2947093646060606
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9243552162158847
V_max=,m/s,5.994518227343137
"m_dot_avg =,","kg/s,",0.012773284
"m_dot_max =,","kg/s,",0.23621102893939394
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.2671238905313233
V_max=,m/s,5.258924272604864
"m_dot_avg =,","kg/s,",0.024373034
"m_dot_max =,","kg/s,",0.1568544269
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.683323796226831
V_max=,m/s,1.2638111617101302
"m_dot_avg =,","kg/s,",0.01876466
"m_dot_max =,","kg/s,",0.28686805760902256
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9027010715403344
V_max=,m/s,2.1308826579785483
"m_dot_avg =,","kg/s,",0.018918466
"m_dot_max =,","kg/s,",0.24789975741509435
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.3063896558047152
V_max=,m/s,4.522894609072665
"m_dot_avg =,","kg/s,",0.019265496
"m_dot_max =,","kg/s,",0.16026820319889504
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6329380089952208
V_max=,m/s,1.998620436139801
"m_dot_avg =,","kg/s,",0.019120249
"m_dot_max =,","kg/s,",0.3108619780403225
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8923505366551835
V_max=,m/s,2.1959457357150587
"m_dot_avg =,","kg/s,",0.020417872
"m_dot_max =,","kg/s,",0.2357876900487805
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.318020835524385
V_max=,m/s,5.428589348959788
"m_dot_avg =,","kg/s,",0.020063582
"m_dot_max =,","kg/s,",0.16411993991160223
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6563938907483848
V_max=,m/s,2.673670775454007
"m_dot_avg =,","kg/s,",0.020399648
"m_dot_max =,","kg/s,",0.307991126632
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9173827838275143
V_max=,m/s,2.6625714122723307
"m_dot_avg =,","kg/s,",0.019715679
"m_dot_max =,","kg/s,",0.24627413444720497
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.3118486885731564
V_max=,m/s,5.1093178778684365
"m_dot_avg =,","kg/s,",0.021757654
"m_dot_max =,","kg/s,",0.16590845584357544
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6647517905358857
V_max=,m/s,1.6445375791476262
"m_dot_avg =,","kg/s,",0.020482899
"m_dot_max =,","kg/s,",0.3052814652079999
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8573778447397498
V_max=,m/s,2.1332509314136554
"m_dot_avg =,","kg/s,",0.019866964
"m_dot_max =,","kg/s,",0.25263842069281045
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.2560656260639427
V_max=,m/s,5.087525667316469
"m_dot_avg =,","kg/s,",0.022955551
"m_dot_max =,","kg/s,",0.16197707748618784
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6427949536861065
V_max=,m/s,2.1397940867843306
"m_dot_avg =,","kg/s,",0.02070965
"m_dot_max =,","kg/s,",0.31807583741803286
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8075404987908759
V_max=,m/s,2.7865389024388603
"m_dot_avg =,","kg/s,",0.018321996
"m_dot_max =,","kg/s,",0.23499329258083831
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.2942487038652393
V_max=,m/s,5.550064287347752
"m_dot_avg =,","kg/s,",0.020695636
"m_dot_max =,","kg/s,",0.1696088951767956
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6146855287822346
V_max=,m/s,1.6655024127091742
"m_dot_avg =,","kg/s,",0.019516401
"m_dot_max =,","kg/s,",0.31149428897580644
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.8497862181018097
